NU_INSCRICAO,NU_ANO,CO_MUNICIPIO_RESIDENCIA,NO_MUNICIPIO_RESIDENCIA,CO_UF_RESIDENCIA,SG_UF_RESIDENCIA,NU_IDADE,TP_SEXO,TP_ESTADO_CIVIL,TP_COR_RACA,TP_NACIONALIDADE,CO_MUNICIPIO_NASCIMENTO,NO_MUNICIPIO_NASCIMENTO,CO_UF_NASCIMENTO,SG_UF_NASCIMENTO,TP_ST_CONCLUSAO,TP_ANO_CONCLUIU,TP_ESCOLA,TP_ENSINO,IN_TREINEIRO,CO_ESCOLA,CO_MUNICIPIO_ESC,NO_MUNICIPIO_ESC,CO_UF_ESC,SG_UF_ESC,TP_DEPENDENCIA_ADM_ESC,TP_LOCALIZACAO_ESC,TP_SIT_FUNC_ESC,IN_BAIXA_VISAO,IN_CEGUEIRA,IN_SURDEZ,IN_DEFICIENCIA_AUDITIVA,IN_SURDO_CEGUEIRA,IN_DEFICIENCIA_FISICA,IN_DEFICIENCIA_MENTAL,IN_DEFICIT_ATENCAO,IN_DISLEXIA,IN_DISCALCULIA,IN_AUTISMO,IN_VISAO_MONOCULAR,IN_OUTRA_DEF,IN_GESTANTE,IN_LACTANTE,IN_IDOSO,IN_ESTUDA_CLASSE_HOSPITALAR,IN_SEM_RECURSO,IN_BRAILLE,IN_AMPLIADA_24,IN_AMPLIADA_18,IN_LEDOR,IN_ACESSO,IN_TRANSCRICAO,IN_LIBRAS,IN_TEMPO_ADICIONAL,IN_LEITURA_LABIAL,IN_MESA_CADEIRA_RODAS,IN_MESA_CADEIRA_SEPARADA,IN_APOIO_PERNA,IN_GUIA_INTERPRETE,IN_COMPUTADOR,IN_CADEIRA_ESPECIAL,IN_CADEIRA_CANHOTO,IN_CADEIRA_ACOLCHOADA,IN_PROVA_DEITADO,IN_MOBILIARIO_OBESO,IN_LAMINA_OVERLAY,IN_PROTETOR_AURICULAR,IN_MEDIDOR_GLICOSE,IN_MAQUINA_BRAILE,IN_SOROBAN,IN_MARCA_PASSO,IN_SONDA,IN_MEDICAMENTOS,IN_SALA_INDIVIDUAL,IN_SALA_ESPECIAL,IN_SALA_ACOMPANHANTE,IN_MOBILIARIO_ESPECIFICO,IN_MATERIAL_ESPECIFICO,IN_NOME_SOCIAL,CO_MUNICIPIO_PROVA,NO_MUNICIPIO_PROVA,CO_UF_PROVA,SG_UF_PROVA,TP_PRESENCA_CN,TP_PRESENCA_CH,TP_PRESENCA_LC,TP_PRESENCA_MT,CO_PROVA_CN,CO_PROVA_CH,CO_PROVA_LC,CO_PROVA_MT,NU_NOTA_CN,NU_NOTA_CH,NU_NOTA_LC,NU_NOTA_MT,TX_RESPOSTAS_CN,TX_RESPOSTAS_CH,TX_RESPOSTAS_LC,TX_RESPOSTAS_MT,TP_LINGUA,TX_GABARITO_CN,TX_GABARITO_CH,TX_GABARITO_LC,TX_GABARITO_MT,TP_STATUS_REDACAO,NU_NOTA_COMP1,NU_NOTA_COMP2,NU_NOTA_COMP3,NU_NOTA_COMP4,NU_NOTA_COMP5,NU_NOTA_REDACAO,Q001,Q002,Q003,Q004,Q005,Q006,Q007,Q008,Q009,Q010,Q011,Q012,Q013,Q014,Q015,Q016,Q017,Q018,Q019,Q020,Q021,Q022,Q023,Q024,Q025
190005371726,2019,3146107,Ouro Preto,31,MG,25,M,1,5,1,3146107.0,Ouro Preto,31.0,MG,1,7,1,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3146107,Ouro Preto,31,MG,1,1,1,1,505.0,509.0,514.0,518.0,563.9,600.3,597.4,671.0,CDBAEDBCDCEDCBEBBEECBBCDBCACDBBCBBEAEDDEDDAAC,DCBCEEBCABABADBEEACCBEEBAECAABAABACBEADBAAADD,EBBAD99999BACECDBDEDDACDCEEEDEADDDAEBCCAAECECCDDCE,DCBBBECABDBBCEAECEABABECECDEABABADACDABECACCD,0,DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE,ACACEEBCCBABADBBBACDBBACCCCADCEBADCBEEDBBEADB,EBBADCABDABACBCEBDEEAAADDBECDECDDBADBCDAAECBCCAECB,DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB,1.0,120.0,120.0,120.0,140.0,180.0,680.0,F,F,D,D,4,I,A,C,D,B,B,B,A,B,A,B,A,A,B,A,A,C,A,C,B
190005371935,2019,3146107,Ouro Preto,31,MG,30,F,1,3,1,3146107.0,Ouro Preto,31.0,MG,1,4,1,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3146107,Ouro Preto,31,MG,1,1,1,1,504.0,510.0,513.0,516.0,553.8,628.9,616.9,627.1,CAEADEEDEECBEDDABECDAACEDBABBDBCBCACADAABCDDE,EEACCEDBADBDCBADCEABCEEAEDBEACCAAACBAACBCEACB,DDBBE99999ABBEBCCAAECDDDDBAAECADAEDC*BDEBBECEDBBCC,DCEDEEABDCBBABABBDBAABCCDAACDBADEAEABECCDDBBC,0,BEEAAEBEEBADEADDADAEABCEDDDBCBCBCCACBCDADCCEB,EEBCEEDBADBBCBABCCADCEBACDBBACCACACBEADBBADCB,ADBBEDCABAABBCBCDAAECDDDBAAAECADECDCEBDEEAECBDBBCC,BEDEEEAADBEBACABCDBABECECACADCBDCCEDCDABECDDD,1.0,120.0,120.0,100.0,120.0,80.0,540.0,C,C,B,B,1,C,A,B,B,A,A,B,A,A,A,B,A,A,B,B,A,B,A,A,B
190005372051,2019,3146107,Ouro Preto,31,MG,42,F,3,4,1,3146107.0,Ouro Preto,31.0,MG,1,13,1,1.0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3146107,Ouro Preto,31,MG,0,0,0,0,,,,,,,,,,,,,0,,,,,,,,,,,,B,B,C,A,2,C,A,C,C,B,A,B,A,A,A,A,A,A,B,A,A,B,A,A,A
190005372352,2019,3146107,Ouro Preto,31,MG,16,F,1,3,1,3144805.0,Nova Lima,31.0,MG,3,0,1,,1,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3146107,Ouro Preto,31,MG,1,1,1,1,503.0,510.0,513.0,515.0,396.3,562.4,590.7,546.2,DEDEDDCDCACAEBAABBACEEBDBBDECABECABCAEBACDACC,AEDCAEDBADBEAADCCADBCEDACEDBBDCECEBCDEDAABCCA,ADBBE99999ABBCECAACECBDBBAADDCBDEBCCDEDEBCECCDEBCC,ABBADECBABCADEEBCAAACEBDADBCEABBCACBDDECBDCAD,0,AAECACDEADCBCDDDBCBDADAEABCEBABEEBCBEECEBDADC,EEBCEEDBADBBCBABCCADCEBACDBBACCACACBEADBBADCB,ADBBEDCABAABBCBCDAAECDDDBAAAECADECDCEBDEEAECBDBBCC,EEEADBEBACABCDBABECECACDCBDCCEDCDABEDECDDDBAA,1.0,140.0,120.0,80.0,120.0,120.0,580.0,G,E,E,D,5,N,A,E,E,C,A,B,B,B,A,B,A,B,D,B,B,E,A,B,B
190005372573,2019,3146107,Ouro Preto,31,MG,17,F,1,3,1,3550308.0,São Paulo,35.0,SP,2,0,2,1.0,0,31106666.0,3146107.0,Ouro Preto,31.0,MG,2.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3146107,Ouro Preto,31,MG,1,1,1,1,504.0,510.0,513.0,516.0,429.8,540.6,500.7,447.2,BADBCEDAEBBEDDDBAACEDBEEBDCDBDBBBEEADEBBBDBEA,ACACEBDACDBAAAAAEBDACEEAEDBEACCDCBBCBDDBEADCE,DEABA99999DCABEDCABECBCADAAADABBCBDCDCBEBDEEBCACCC,EDDEACCBAABCBCCBBDECEECEDDDAAADDCBAACAECDEDDC,0,BEEAAEBEEBADEADDADAEABCEDDDBCBCBCCACBCDADCCEB,EEBCEEDBADBBCBABCCADCEBACDBBACCACACBEADBBADCB,ADBBEDCABAABBCBCDAAECDDDBAAAECADECDCEBDEEAECBDBBCC,BEDEEEAADBEBACABCDBABECECACADCBDCCEDCDABECDDD,1.0,100.0,120.0,100.0,100.0,100.0,520.0,D,E,C,B,4,C,A,B,D,A,A,B,B,B,A,B,A,A,C,B,A,C,B,B,B
190005372658,2019,3146107,Ouro Preto,31,MG,25,F,1,3,1,3146107.0,Ouro Preto,31.0,MG,1,8,1,1.0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3146107,Ouro Preto,31,MG,1,1,1,1,504.0,509.0,514.0,516.0,348.6,515.8,471.2,372.3,EDBEAEEABCCEACBBCDBDDECECAEDBDDEEADDBEBABDEAC,ABDCDACCDCCEADBEBDCDDCCABCBCDECBADDBCBDBBBBCB,ABCDD99999CBCECEDAEDEADDBDCCAAACCECCCCCEADEDDCDBBB,CAECBC*ECCBACACEBCECACDBCBBACCC.ECDACBECDBCBC,0,BEEAAEBEEBADEADDADAEABCEDDDBCBCBCCACBCDADCCEB,ACACEEBCCBABADBBBACDBBACCCCADCEBADCBEEDBBEADB,EBBADCABDABACBCEBDEEAAADDBECDECDDBADBCDAAECBCCAECB,BEDEEEAADBEBACABCDBABECECACADCBDCCEDCDABECDDD,1.0,80.0,120.0,80.0,80.0,120.0,480.0,C,E,B,B,6,C,A,A,E,A,A,B,A,B,A,B,A,A,C,A,B,E,A,B,B
190005372666,2019,3146107,Ouro Preto,31,MG,19,M,1,1,1,3146107.0,Ouro Preto,31.0,MG,1,1,1,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3146107,Ouro Preto,31,MG,1,1,1,1,506.0,508.0,512.0,517.0,575.9,598.9,604.0,634.4,DEDDABAAECEBBDBDEDBDAABDBBEACEDBBBDDBEEECDCDC,ABABCCBECEAEBDBAACACEEACDADBBDCDEEABCCCAEACBC,BBEDA99999CBBBAECBAACAECACEDBECDEBAAADEAECDCEAAECD,AABABBECDBADDDCBBECDBDBBCCBEDDEADDEBCBEBAEBBA,0,DEADBAAAEBEECEBCBCBCBDADAEABCEDDDDADCBEECACBC,CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC,BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD,AADDDBEEEBEDDBEBACABCDBABECECACAECDCBDCCEDCDA,1.0,100.0,120.0,80.0,80.0,100.0,480.0,G,G,E,E,3,Q,D,E,D,C,A,B,B,B,A,B,A,B,D,B,B,D,B,C,B
190005372682,2019,3146107,Ouro Preto,31,MG,44,F,1,1,1,3167103.0,Serro,31.0,MG,1,13,1,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3146107,Ouro Preto,31,MG,0,0,0,0,,,,,,,,,,,,,1,,,,,,,,,,,,C,F,A,E,3,H,A,B,E,B,A,B,A,B,A,B,A,A,B,B,B,C,A,B,B
190005372962,2019,3146107,Ouro Preto,31,MG,39,F,3,1,1,3146107.0,Ouro Preto,31.0,MG,1,13,1,1.0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3146107,Ouro Preto,31,MG,1,1,1,1,504.0,507.0,511.0,516.0,510.8,564.0,592.5,605.1,DEECDEDEEDBACDDBCABDAEBCDBBBCACDBDBCBEEACEBDC,EEECABAECADDECECEACACECCEDBEEAACBADDCBABEACAD,BEABC99999BCBEADDBACDAAECBABCBECCAEDEBAACDDDBACCCE,DEBACDAAEDDBABCDCBBACBABCACABCACDBACBEBCCECBC,0,BEEAAEBEEBADEADDADAEABCEDDDBCBCBCCACBCDADCCEB,BACCCBABBADCBCEEEBCACACEEDBCCADBEADBADBBBACDB,BDABEABCADBCBAADDBECDAAECDAECBECBCCDEEAAADDBBCDCEB,BEDEEEAADBEBACABCDBABECECACADCBDCCEDCDABECDDD,1.0,100.0,120.0,120.0,80.0,100.0,520.0,C,E,C,D,2,C,A,B,C,B,A,B,B,B,A,B,A,A,B,A,A,C,A,B,B
190005373003,2019,3146107,Ouro Preto,31,MG,24,F,1,1,1,3146107.0,Ouro Preto,31.0,MG,1,5,1,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3146107,Ouro Preto,31,MG,1,1,1,1,505.0,507.0,511.0,518.0,564.4,574.2,593.8,652.7,CCDBBADECCCCDCACBEDCCCEDBCCCBBCBDEDCDAEEDDCCE,BEBCABCEBADCAEDACDAACACDBDDECADBBADBADBECACCB,99999ABDADBCBEEDDBEBDAAECEABEEECECCDEBAAADDDDACCEE,DDECADCCBDBACECECECBADEDEEDBADDCAADADDDDEEDBC,1,DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE,BACCCBABBADCBCEEEBCACACEEDBCCADBEADBADBBBACDB,BDABEABCADBCBAADDBECDAAECDAECBECBCCDEEAAADDBBCDCEB,DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB,1.0,120.0,120.0,120.0,120.0,120.0,600.0,E,E,C,B,6,J,A,B,C,B,B,B,A,B,B,B,A,B,C,B,B,E,A,D,B
190005374671,2019,3146107,Ouro Preto,31,MG,22,M,1,3,1,3131901.0,Itabirito,31.0,MG,1,4,1,1.0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3131901,Itabirito,31,MG,1,1,1,1,505.0,507.0,511.0,518.0,565.0,553.4,566.5,744.7,AADBEDEBDCBEBECEAEBBBACDAEACADBDBBEACEDDADCAE,CACBABAAAACCBDDDAACDCBCDEDDEBAABEAACDDBAACCDB,99999ABACDCEABBDDEDEDAAECDEECEDCACCAEDDAADBEACDEDB,DEEBABCACDDACECEEEECBCECADDEBBACAADDAEADEAAAB,1,DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE,BACCCBABBADCBCEEEBCACACEEDBCCADBEADBADBBBACDB,BDABEABCADBCBAADDBECDAAECDAECBECBCCDEEAAADDBBCDCEB,DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB,1.0,140.0,120.0,180.0,160.0,120.0,720.0,E,G,C,B,3,E,A,B,D,B,A,B,A,A,A,A,A,A,B,A,A,D,A,B,B
190005375093,2019,3146107,Ouro Preto,31,MG,21,M,1,3,1,3131901.0,Itabirito,31.0,MG,1,0,1,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3146107,Ouro Preto,31,MG,1,1,1,1,504.0,510.0,513.0,516.0,520.6,542.5,574.4,485.7,CDABEDBEEAADDDBECDCEACDBDEBBACBBDDACCEACDCDEB,AABCAEDAADABABCADEABCAECCEEDDEEACACDAAADDBECE,99999DCEBAADBCEABACECDDBAAABDCEDBCBBAEDEBEEECEBACC,ADEBBDABCEABBDCBEBAACEDACECADBDBEDAEDBCBCADEB,1,BEEAAEBEEBADEADDADAEABCEDDDBCBCBCCACBCDADCCEB,EEBCEEDBADBBCBABCCADCEBACDBBACCACACBEADBBADCB,ADBBEDCABAABBCBCDAAECDDDBAAAECADECDCEBDEEAECBDBBCC,BEDEEEAADBEBACABCDBABECECACADCBDCCEDCDABECDDD,1.0,140.0,120.0,140.0,160.0,120.0,680.0,E,E,B,B,5,F,B,C,D,B,A,C,B,C,A,B,A,B,C,A,B,E,B,B,B
190005375141,2019,3146107,Ouro Preto,31,MG,50,F,1,1,1,3146107.0,Ouro Preto,31.0,MG,1,13,1,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3146107,Ouro Preto,31,MG,0,0,0,0,,,,,,,,,,,,,0,,,,,,,,,,,,B,C,B,B,1,D,A,B,B,B,A,B,A,A,A,B,A,A,B,A,A,B,A,B,A
190005375176,2019,3146107,Ouro Preto,31,MG,19,M,1,1,1,3118601.0,Contagem,31.0,MG,1,1,1,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3146107,Ouro Preto,31,MG,1,1,1,1,506.0,507.0,511.0,517.0,541.3,560.5,563.2,609.6,EEADBBCDEAECCCDBACBCECBEDAADECDEABBCDBACCCEAD,EEADABABCEACBCACEBCACECBEDDCDDEAAABBBCBDAACAB,99999BBAADCCBABEDDDEEAAEACAEABDCACAAEBAACDCABCEEDB,BADBBADEAECEDDCBAAACBDBDAEBCADECDECCDDEBDCCBC,1,DEADBAAAEBEECEBCBCBCBDADAEABCEDDDDADCBEECACBC,BACCCBABBADCBCEEEBCACACEEDBCCADBEADBADBBBACDB,BDABEABCADBCBAADDBECDAAECDAECBECBCCDEEAAADDBBCDCEB,AADDDBEEEBEDDBEBACABCDBABECECACAECDCBDCCEDCDA,1.0,120.0,120.0,100.0,120.0,80.0,540.0,H,D,C,B,3,D,A,B,C,A,A,B,B,B,A,B,A,A,B,B,A,D,A,C,B
190005375656,2019,3146107,Ouro Preto,31,MG,24,M,1,3,1,3146107.0,Ouro Preto,31.0,MG,1,5,1,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3146107,Ouro Preto,31,MG,0,0,0,0,,,,,,,,,,,,,0,,,,,,,,,,,,B,C,C,B,8,C,A,B,D,B,A,B,A,B,A,B,A,A,B,A,A,D,A,A,B
190005375722,2019,3146107,Ouro Preto,31,MG,18,M,1,2,1,3106200.0,Belo Horizonte,31.0,MG,1,1,1,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3131901,Itabirito,31,MG,0,0,0,0,,,,,,,,,,,,,0,,,,,,,,,,,,B,D,A,B,3,D,A,B,D,A,A,B,A,A,A,A,A,A,B,A,A,C,A,A,B
190005375768,2019,3146107,Ouro Preto,31,MG,50,F,1,1,1,3543907.0,Rio Claro,35.0,SP,1,13,1,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3146107,Ouro Preto,31,MG,1,1,1,1,506.0,510.0,513.0,517.0,526.7,542.0,563.9,443.6,AEBDCCACDCCCBEBBCBBDCDDDDEACCEDCCDCDCEDBECCEA,CABABEEDADBEAACBCCBBCDAABDBBCDCDCECDDADECBDBC,AEBCC99999ACBCEBDDAECDDBBAABECADBEEDBEDEBAECCDBEAE,ACEDABBDBDBACEDDAEDCDAABCCCEDCAACEBADCECECEBB,0,DEADBAAAEBEECEBCBCBCBDADAEABCEDDDDADCBEECACBC,EEBCEEDBADBBCBABCCADCEBACDBBACCACACBEADBBADCB,ADBBEDCABAABBCBCDAAECDDDBAAAECADECDCEBDEEAECBDBBCC,AADDDBEEEBEDDBEBACABCDBABECECACAECDCBDCCEDCDA,1.0,120.0,100.0,80.0,100.0,100.0,500.0,E,C,D,D,2,B,A,B,C,B,A,B,A,A,A,A,A,B,B,B,A,C,A,B,B
190005375961,2019,3146107,Ouro Preto,31,MG,24,M,1,3,1,3205309.0,Vitória,32.0,ES,1,6,1,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3146107,Ouro Preto,31,MG,1,1,1,1,506.0,507.0,511.0,517.0,570.6,655.3,597.3,761.0,DEAEBBCEEDEADDDCEEBBCBEACEBBEEDEDBDCCCDECDCDD,CCBBCBABCAECBCEEEBCECBCBEEBEEABBDADBADBEBACDB,BDABE99999DCBEAEDBBEDAEECBDECBECCCCDEBCADDDECCCC.E,AABDBBECEBEBDDCBAECDCDAACEDEDACAACCCBCACBDCEA,0,DEADBAAAEBEECEBCBCBCBDADAEABCEDDDDADCBEECACBC,BACCCBABBADCBCEEEBCACACEEDBCCADBEADBADBBBACDB,BDABEABCADBCBAADDBECDAAECDAECBECBCCDEEAAADDBBCDCEB,AADDDBEEEBEDDBEBACABCDBABECECACAECDCBDCCEDCDA,1.0,140.0,140.0,120.0,140.0,80.0,620.0,G,F,E,D,9,M,A,C,D,C,A,B,B,B,A,B,A,A,B,A,B,E,B,B,B
190005376030,2019,3146107,Ouro Preto,31,MG,27,M,1,1,1,3146107.0,Ouro Preto,31.0,MG,1,9,1,1.0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3146107,Ouro Preto,31,MG,1,1,1,1,503.0,510.0,513.0,515.0,502.6,570.4,544.1,589.2,BCEDCCEAADCAEDBBDBECCECDDABEDDBCEEBCEADADBBDC,EBEACEDBADBEABACDDABCACAEBBBCACACACAAEDDCBBDC,DEBBE99999BBBCAAEACECBDDEDABDAABEEDCDDDEBEEBCDCCEA,BEADCCBBABCACDAACBCBADBCCEECBADCEEBDEBECAADAB,0,AAECACDEADCBCDDDBCBDADAEABCEBABEEBCBEECEBDADC,EEBCEEDBADBBCBABCCADCEBACDBBACCACACBEADBBADCB,ADBBEDCABAABBCBCDAAECDDDBAAAECADECDCEBDEEAECBDBBCC,EEEADBEBACABCDBABECECACDCBDCCEDCDABEDECDDDBAA,1.0,120.0,120.0,100.0,100.0,120.0,560.0,D,B,C,B,3,C,A,B,C,A,B,B,A,A,A,B,A,A,B,A,A,D,A,B,B
